Membership ID,Item ID,Item Name,Checked Out,Checked In,Due Date,Late Fees to Date,Renewal
620,672,Corded Drill,4/23/2017 6:29 PM,6/4/2017 6:36 PM,4/30/2017,$0.00,
620,5390,Extendable Lopper,7/5/2017 6:26 PM,7/16/2017 5:17 PM,7/12/2017,$0.00,
620,5410,Round Shovel,7/5/2017 6:26 PM,7/16/2017 5:17 PM,7/12/2017,$0.00,
871,5664,Jigsaw,8/12/2017 11:45 AM,8/20/2017 5:18 PM,8/19/2017,$0.00,
871,5849,Corded Drill,8/12/2017 11:45 AM,8/20/2017 5:18 PM,8/19/2017,$0.00,
871,5110,Auger,9/13/2017 3:36 PM,10/8/2017 4:13 PM,9/20/2017,$0.00,
871,4630,Circular Saw,12/30/2017 11:53 AM,1/20/2018 11:54 AM,1/6/2018,$0.00,
871,4941,Extension Cord,12/30/2017 11:53 AM,1/20/2018 11:54 AM,1/6/2018,$0.00,
871,5035,Jigsaw,12/30/2017 11:53 AM,1/20/2018 11:54 AM,1/6/2018,$0.00,
871,6503,Level,12/30/2017 11:53 AM,1/20/2018 11:54 AM,1/6/2018,$0.00,
871,5244,Corded Drill,12/30/2017 11:53 AM,1/20/2018 11:54 AM,1/6/2018,$0.00,
871,4347,Power Sander,12/30/2017 11:53 AM,1/20/2018 11:54 AM,1/6/2018,$0.00,
871,6501,"Saw Horse, Metal",12/30/2017 11:53 AM,1/20/2018 11:54 AM,1/6/2018,$0.00,
871,6502,"Saw Horse, Metal",12/30/2017 11:53 AM,1/20/2018 11:54 AM,1/6/2018,$0.00,
648,489,Pole Saw,9/30/2017 10:53 AM,10/7/2017 11:23 AM,10/4/2017,$0.00,
195,3754,Skilsaw,1/8/2017 6:39 PM,1/11/2017 8:37 PM,1/15/2017,$0.00,
195,4704,Jigsaw,1/8/2017 6:39 PM,1/15/2017 5:14 PM,1/15/2017,$0.00,
195,4612,Corded Drill,1/8/2017 6:39 PM,1/11/2017 8:37 PM,1/15/2017,$0.00,
195,354,Squeegee,1/8/2017 6:39 PM,1/15/2017 5:14 PM,1/15/2017,$0.00,
195,5219,Window Cleaning Wand,1/8/2017 6:39 PM,1/15/2017 5:14 PM,1/15/2017,$0.00,
195,234,Car Battery Charger,1/11/2017 8:57 PM,1/15/2017 5:14 PM,1/18/2017,$0.00,
195,345,Staple Gun,1/11/2017 8:57 PM,1/15/2017 5:14 PM,1/18/2017,$0.00,
195,234,Car Battery Charger,1/15/2017 5:14 PM,1/22/2017 6:40 PM,1/22/2017,$0.00,Renewal
195,4704,Jigsaw,1/15/2017 5:14 PM,1/22/2017 6:40 PM,1/22/2017,$0.00,Renewal
195,354,Squeegee,1/15/2017 5:14 PM,1/22/2017 6:40 PM,1/22/2017,$0.00,Renewal
195,5219,Window Cleaning Wand,1/15/2017 5:14 PM,1/22/2017 6:40 PM,1/22/2017,$0.00,Renewal
195,345,Staple Gun,1/15/2017 5:14 PM,1/22/2017 6:40 PM,1/22/2017,$0.00,Renewal
195,4976,Third Hand,2/1/2017 6:26 PM,2/5/2017 6:53 PM,2/8/2017,$0.00,
195,3877,Soldering Gun,2/1/2017 6:26 PM,2/5/2017 6:53 PM,2/8/2017,$0.00,
195,2272,Wire Stripper,2/1/2017 6:26 PM,2/5/2017 6:53 PM,2/8/2017,$0.00,
195,5098,Cooper/Regent Pqs45 Portable Deluxe Work Light 500-Watt,2/26/2017 7:09 PM,3/8/2017 8:59 PM,3/5/2017,$0.00,
195,4409,"Combination Wrench, ?in",3/8/2017 8:59 PM,3/15/2017 6:38 PM,3/15/2017,$0.00,
195,4542,"Combination Wrench, ?in",3/8/2017 8:59 PM,3/15/2017 6:38 PM,3/15/2017,$0.00,
195,5312,"Combination Wrench, 13mm",3/8/2017 8:59 PM,3/15/2017 6:38 PM,3/15/2017,$0.00,
195,5384,Extension Cord,3/8/2017 8:59 PM,3/15/2017 6:38 PM,3/15/2017,$0.00,
